tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,f_acting,f_creative,f_crew,m_acting,m_creative,m_crew,f_acting_frac,f_creative_frac,f_crew_frac,total_ppl,f_frac,m_frac
tt1824254,We Steal Secrets: The Story of WikiLeaks,2013.0,130.0,Documentary,6.9,7293.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.5,5.0,0.2,0.8
tt1825157,The Double,2013.0,93.0,"Comedy,Drama,Mystery",6.5,45832.0,1.0,1.0,0.0,3.0,2.0,0.0,0.25,0.3333333333333333,0.0,7.0,0.2857142857142857,0.7142857142857143
tt1825163,The Light Bulb Conspiracy,2010.0,75.0,Documentary,8.1,2027.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
tt1825683,Black Panther,2018.0,134.0,"Action,Adventure,Sci-Fi",7.3,576251.0,2.0,0.0,0.0,2.0,5.0,1.0,0.5,0.0,0.0,10.0,0.2,0.8
tt1825955,Midnight FM,2010.0,106.0,"Action,Crime,Thriller",6.6,2152.0,1.0,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,3.0,0.3333333333333333,0.6666666666666666
tt1826590,About Last Night,2014.0,100.0,"Comedy,Romance",6.1,21918.0,2.0,1.0,0.0,2.0,4.0,0.0,0.5,0.2,0.0,9.0,0.3333333333333333,0.6666666666666666
tt1826603,Asmaa,2011.0,96.0,Drama,8.2,3896.0,1.0,0.0,0.0,2.0,1.0,0.0,0.3333333333333333,0.0,0.0,4.0,0.25,0.75
tt1826660,Soulless,2012.0,100.0,"Comedy,Drama",6.4,3287.0,1.0,0.0,0.0,3.0,5.0,0.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt1827354,Airborne,2012.0,81.0,"Comedy,Crime,Horror",3.8,2302.0,1.0,0.0,0.0,3.0,0.0,0.0,0.25,0.0,0.0,4.0,0.25,0.75
tt1827358,She Monkeys,2011.0,83.0,"Drama,Sport",5.5,2257.0,3.0,1.0,1.0,1.0,0.0,1.0,0.75,1.0,0.5,7.0,0.7142857142857143,0.2857142857142857
tt1827487,Once Upon a Time in Anatolia,2011.0,157.0,"Crime,Drama",7.9,38154.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.4,0.0,9.0,0.2222222222222222,0.7777777777777778
tt1827512,The Kid with a Bike,2011.0,87.0,Drama,7.4,25445.0,1.0,0.0,1.0,3.0,2.0,0.0,0.25,0.0,1.0,7.0,0.2857142857142857,0.7142857142857143
tt1827528,Harvest,2011.0,88.0,"Drama,Romance",6.5,1872.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
tt1827579,Spike Island,2012.0,105.0,"Comedy,Drama,Music",6.3,3319.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0
tt1828959,Make Your Move,2013.0,110.0,"Drama,Musical,Romance",5.6,3004.0,1.0,0.0,0.0,3.0,2.0,1.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571
tt1828970,Evidence,2013.0,94.0,"Crime,Mystery,Thriller",5.4,6666.0,2.0,0.0,0.0,2.0,4.0,0.0,0.5,0.0,0.0,8.0,0.25,0.75
tt1828995,Delicacy,2011.0,108.0,"Comedy,Drama,Romance",6.6,12260.0,2.0,0.0,1.0,1.0,2.0,0.0,0.6666666666666666,0.0,1.0,6.0,0.5,0.5
tt1829012,Passion,2012.0,102.0,"Drama,Mystery,Thriller",5.3,20780.0,3.0,0.0,0.0,1.0,3.0,2.0,0.75,0.0,0.0,9.0,0.3333333333333333,0.6666666666666666
tt1830477,Ala Modalaindi,2011.0,136.0,"Comedy,Drama,Romance",7.7,2361.0,3.0,0.0,0.0,1.0,0.0,1.0,0.75,0.0,0.0,5.0,0.6,0.4
tt1830713,Big Ass Spider!,2013.0,80.0,"Action,Adventure,Comedy",5.3,6644.0,2.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666
tt1830786,Rascals,2011.0,128.0,"Action,Comedy,Crime",2.9,2436.0,2.0,0.0,0.0,2.0,1.0,1.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666
tt1830792,Romeos,2011.0,94.0,"Drama,Romance",7.0,3112.0,1.0,0.0,0.0,3.0,0.0,0.0,0.25,0.0,0.0,4.0,0.25,0.75
tt1831806,The Thompsons,2012.0,82.0,"Drama,Horror,Thriller",4.7,2150.0,1.0,0.0,0.0,3.0,5.0,0.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt1832382,A Separation,2011.0,123.0,Drama,8.3,209331.0,2.0,0.0,1.0,2.0,1.0,3.0,0.5,0.0,0.25,9.0,0.3333333333333333,0.6666666666666666
tt1833116,The Informer,2019.0,113.0,"Crime,Drama,Thriller",6.5,11551.0,1.0,1.0,0.0,3.0,1.0,0.0,0.25,0.5,0.0,6.0,0.3333333333333333,0.6666666666666666
tt1833673,Dhoom 3,2013.0,172.0,"Action,Thriller",5.4,41714.0,1.0,0.0,0.0,3.0,1.0,1.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt1833844,Berberian Sound Studio,2012.0,92.0,"Drama,Horror,Thriller",6.2,13837.0,1.0,0.0,0.0,2.0,2.0,1.0,0.3333333333333333,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt1833845,Eating Out: Drama Camp,2011.0,91.0,Comedy,5.4,2206.0,1.0,0.0,2.0,3.0,3.0,0.0,0.25,0.0,1.0,9.0,0.3333333333333333,0.6666666666666666
tt1833846,Eating Out: The Open Weekend,2011.0,82.0,Comedy,5.5,2130.0,1.0,0.0,2.0,3.0,2.0,0.0,0.25,0.0,1.0,8.0,0.375,0.625
tt1833879,Scary or Die,2012.0,94.0,Horror,3.9,3576.0,1.0,0.0,0.0,3.0,3.0,1.0,0.25,0.0,0.0,8.0,0.125,0.875
tt1833888,Angels Sing,2013.0,87.0,"Comedy,Drama,Family",5.8,1932.0,2.0,2.0,0.0,2.0,1.0,0.0,0.5,0.6666666666666666,0.0,7.0,0.5714285714285714,0.42857142857142855
tt1834319,Christmas Tango,2011.0,102.0,"Drama,Romance",7.0,2859.0,1.0,0.0,0.0,3.0,0.0,0.0,0.25,0.0,0.0,4.0,0.25,0.75
tt1835955,Errors of the Human Body,2012.0,101.0,"Drama,Sci-Fi,Thriller",5.3,2132.0,1.0,0.0,0.0,3.0,1.0,0.0,0.25,0.0,0.0,5.0,0.2,0.8
tt1836212,All Superheroes Must Die,2011.0,78.0,"Sci-Fi,Thriller",4.0,2042.0,1.0,0.0,1.0,3.0,0.0,0.0,0.25,0.0,1.0,5.0,0.4,0.6
tt1836808,Great Expectations,2012.0,128.0,"Drama,Romance",6.4,11861.0,1.0,1.0,0.0,2.0,5.0,0.0,0.3333333333333333,0.16666666666666666,0.0,9.0,0.2222222222222222,0.7777777777777778
tt1836912,Shaitan,2011.0,121.0,"Action,Crime,Drama",7.2,7711.0,1.0,0.0,0.0,3.0,1.0,0.0,0.25,0.0,0.0,5.0,0.2,0.8
tt1836944,The Baytown Outlaws,2012.0,98.0,"Action,Comedy,Crime",6.4,13389.0,1.0,0.0,0.0,3.0,3.0,2.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt1836987,Trishna,2011.0,117.0,Drama,6.0,2891.0,2.0,1.0,0.0,2.0,2.0,3.0,0.5,0.3333333333333333,0.0,10.0,0.3,0.7
tt1837562,A Royal Night Out,2015.0,97.0,"Comedy,Drama,Romance",6.5,8842.0,3.0,0.0,0.0,1.0,4.0,1.0,0.75,0.0,0.0,9.0,0.3333333333333333,0.6666666666666666
tt1837574,Hyena,2014.0,112.0,"Crime,Drama,Thriller",6.1,2705.0,1.0,2.0,0.0,3.0,2.0,1.0,0.25,0.5,0.0,9.0,0.3333333333333333,0.6666666666666666
tt1837587,War of the Buttons,2011.0,100.0,"Adventure,Family",6.2,1947.0,2.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143
tt1837613,Northern Soul,2014.0,102.0,"Drama,Music",6.4,3500.0,1.0,1.0,0.0,3.0,0.0,0.0,0.25,1.0,0.0,5.0,0.4,0.6
tt1837636,Queen of the Desert,2015.0,128.0,"Adventure,Biography,Drama",5.7,9434.0,1.0,0.0,0.0,3.0,3.0,2.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt1837703,The Fifth Estate,2013.0,128.0,"Biography,Crime,Drama",6.2,37564.0,2.0,0.0,0.0,2.0,3.0,0.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143
tt1837709,Winter's Tale,2014.0,118.0,"Drama,Fantasy,Mystery",6.2,50755.0,2.0,0.0,0.0,2.0,4.0,1.0,0.5,0.0,0.0,9.0,0.2222222222222222,0.7777777777777778
tt1838520,The Truth About Emanuel,2013.0,95.0,"Drama,Thriller",6.0,8435.0,3.0,3.0,1.0,1.0,0.0,1.0,0.75,1.0,0.5,9.0,0.7777777777777778,0.2222222222222222
tt1838544,Gone,2012.0,94.0,"Action,Adventure,Mystery",5.9,40908.0,2.0,0.0,0.0,2.0,4.0,0.0,0.5,0.0,0.0,8.0,0.25,0.75
tt1838571,Juan of the Dead,2011.0,92.0,"Action,Comedy,Horror",6.4,9525.0,1.0,0.0,0.0,3.0,1.0,1.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt1838603,Last Love,2013.0,111.0,"Comedy,Drama,Romance",6.8,11725.0,2.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.5,0.0,5.0,0.6,0.4
tt1838722,Truth or Die,2012.0,96.0,"Horror,Mystery",5.6,8440.0,1.0,0.0,0.0,3.0,1.0,0.0,0.25,0.0,0.0,5.0,0.2,0.8
tt1839482,Free Ride,2013.0,86.0,"Action,Drama,Thriller",5.6,2024.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0
tt1839492,Ruby Sparks,2012.0,104.0,"Comedy,Drama,Fantasy",7.2,93293.0,2.0,1.0,0.0,2.0,3.0,1.0,0.5,0.25,0.0,9.0,0.3333333333333333,0.6666666666666666
tt1839494,Children Who Chase Lost Voices,2011.0,116.0,"Adventure,Animation,Drama",7.2,12671.0,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,0.0,5.0,0.2,0.8
tt1839522,Circles,2013.0,112.0,Drama,7.8,4574.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
tt1839591,Recoil,2011.0,94.0,"Action,Crime,Drama",5.2,5061.0,1.0,0.0,0.0,3.0,3.0,0.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571
tt1839596,Rockstar,2011.0,159.0,"Drama,Music,Musical",7.7,36931.0,1.0,0.0,0.0,3.0,1.0,1.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt1839642,The Face of Love,2013.0,92.0,"Drama,Mystery,Romance",6.2,4945.0,2.0,2.0,0.0,2.0,1.0,1.0,0.5,0.6666666666666666,0.0,8.0,0.5,0.5
tt1839654,The Magic of Belle Isle,2012.0,109.0,"Comedy,Drama",7.0,16867.0,3.0,2.0,0.0,1.0,4.0,0.0,0.75,0.3333333333333333,0.0,10.0,0.5,0.5
tt1840309,Divergent,2014.0,139.0,"Action,Adventure,Mystery",6.7,413012.0,2.0,2.0,0.0,2.0,2.0,0.0,0.5,0.5,0.0,8.0,0.5,0.5
tt1840388,Rosewood Lane,2011.0,97.0,"Drama,Horror,Mystery",4.6,3318.0,2.0,0.0,0.0,2.0,2.0,2.0,0.5,0.0,0.0,8.0,0.25,0.75
tt1840417,The Words,2012.0,102.0,"Drama,Mystery,Romance",7.0,72665.0,2.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666
tt1840911,Angels of Sex,2012.0,105.0,"Drama,Romance",6.5,4347.0,2.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,4.0,0.5,0.5
tt1841542,Children's Party,2011.0,135.0,"Comedy,Drama,Family",7.4,6568.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
tt1841611,Gandu,2010.0,85.0,Drama,5.6,2139.0,2.0,0.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,5.0,0.4,0.6
tt1841642,Demonic,2015.0,83.0,"Horror,Thriller",5.3,12773.0,2.0,0.0,0.0,2.0,3.0,0.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143
tt1842356,Entity,2012.0,87.0,"Horror,Thriller",4.7,1904.0,2.0,0.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,5.0,0.4,0.6
tt1843287,Like Someone in Love,2012.0,109.0,Drama,7.0,9618.0,1.0,0.0,0.0,3.0,2.0,0.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt1843303,The VelociPastor,2018.0,75.0,"Action,Adventure,Comedy",5.2,1705.0,2.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,4.0,0.5,0.5
tt1843866,Captain America: The Winter Soldier,2014.0,136.0,"Action,Adventure,Sci-Fi",7.7,705994.0,1.0,0.0,0.0,3.0,6.0,0.0,0.25,0.0,0.0,10.0,0.1,0.9
tt1844203,Inescapable,2012.0,93.0,"Action,Drama,Mystery",5.2,2470.0,1.0,1.0,1.0,3.0,2.0,0.0,0.25,0.3333333333333333,1.0,8.0,0.375,0.625
tt1844770,Sand Sharks,2012.0,86.0,"Action,Adventure,Comedy",2.6,4623.0,2.0,0.0,0.0,2.0,3.0,0.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143
tt1845838,Metro Manila,2013.0,115.0,"Action,Crime,Drama",7.6,7695.0,1.0,0.0,0.0,2.0,1.0,1.0,0.3333333333333333,0.0,0.0,5.0,0.2,0.8
tt1845849,Price Check,2012.0,92.0,"Comedy,Drama",5.4,2108.0,2.0,1.0,2.0,2.0,1.0,1.0,0.5,0.5,0.6666666666666666,9.0,0.5555555555555556,0.4444444444444444
tt1846445,A Cube of Sugar,2011.0,116.0,"Comedy,Drama,Family",7.2,3251.0,1.0,0.0,0.0,3.0,0.0,1.0,0.25,0.0,0.0,5.0,0.2,0.8
tt1846472,Something in the Air,2012.0,122.0,Drama,6.4,4006.0,1.0,0.0,0.0,3.0,1.0,3.0,0.25,0.0,0.0,8.0,0.125,0.875
tt1846487,Reality,2012.0,116.0,"Comedy,Drama",6.8,4840.0,2.0,0.0,0.0,2.0,3.0,1.0,0.5,0.0,0.0,8.0,0.25,0.75
tt1846492,Imagine,2012.0,105.0,Drama,7.4,2319.0,1.0,0.0,0.0,3.0,1.0,0.0,0.25,0.0,0.0,5.0,0.2,0.8
tt1846526,The Heineken Kidnapping,2011.0,127.0,"Crime,History,Thriller",6.5,5132.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0
tt1846589,Hunter Killer,2018.0,122.0,"Action,Adventure,Thriller",6.6,46563.0,1.0,0.0,0.0,3.0,2.0,0.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt1847731,Tomboy,2011.0,82.0,Drama,7.4,16824.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,7.0,0.7142857142857143,0.2857142857142857
tt1847746,The German Doctor,2013.0,93.0,"Drama,History,Thriller",6.7,6249.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.5,0.0,6.0,0.16666666666666666,0.8333333333333334
tt1848771,Reservation,2011.0,164.0,Drama,6.2,4776.0,1.0,0.0,0.0,3.0,2.0,3.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt1848926,Hello Ghost,2010.0,111.0,"Comedy,Drama",7.6,3611.0,1.0,0.0,0.0,3.0,1.0,1.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt1849718,Agneepath,2012.0,174.0,"Action,Drama",6.9,21349.0,1.0,0.0,0.0,3.0,2.0,0.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt1850394,Les seigneurs,2012.0,97.0,"Comedy,Sport",5.3,3235.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
tt1850397,The Loft,2014.0,108.0,"Mystery,Romance,Thriller",6.3,49703.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
tt1850418,To Write Love on Her Arms,2012.0,102.0,"Biography,Drama,Fantasy",6.6,2767.0,1.0,1.0,0.0,3.0,0.0,0.0,0.25,1.0,0.0,5.0,0.4,0.6
tt1850419,Rhino Season,2012.0,88.0,"Drama,History,Thriller",6.5,5771.0,1.0,0.0,0.0,3.0,2.0,1.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571
tt1850457,Sisters,2015.0,118.0,Comedy,6.0,61037.0,3.0,1.0,0.0,1.0,3.0,2.0,0.75,0.25,0.0,10.0,0.4,0.6
tt1851988,Ko,2011.0,128.0,"Action,Thriller",7.8,4712.0,2.0,0.0,0.0,2.0,0.0,1.0,0.5,0.0,0.0,5.0,0.4,0.6
tt1852006,The Snows of Kilimanjaro,2011.0,107.0,Drama,7.2,3517.0,1.0,0.0,0.0,3.0,2.0,0.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt1852036,Mr Perfect,2011.0,144.0,"Drama,Romance",7.1,2859.0,2.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143
tt1852770,Dracula 3D,2012.0,110.0,"Horror,Romance,Thriller",3.5,3880.0,2.0,0.0,0.0,2.0,3.0,0.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143
tt1853563,Foo Fighters: Back and Forth,2011.0,101.0,"Documentary,Music",8.3,5825.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0
tt1853614,A Letter to Momo,2011.0,120.0,"Adventure,Animation,Comedy",7.3,6337.0,2.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,4.0,0.5,0.5
tt1853643,Why Stop Now?,2012.0,85.0,"Comedy,Drama",5.6,7129.0,1.0,1.0,0.0,3.0,2.0,0.0,0.25,0.3333333333333333,0.0,7.0,0.2857142857142857,0.7142857142857143
tt1853728,Django Unchained,2012.0,165.0,"Drama,Western",8.4,1286852.0,1.0,2.0,0.0,3.0,2.0,2.0,0.25,0.5,0.0,10.0,0.3,0.7
tt1853739,You're Next,2011.0,95.0,"Horror,Mystery,Thriller",6.5,83908.0,1.0,1.0,0.0,3.0,3.0,0.0,0.25,0.25,0.0,8.0,0.25,0.75
tt1854236,Love Is All You Need,2012.0,116.0,"Comedy,Drama,Romance",6.5,12757.0,2.0,2.0,0.0,2.0,1.0,0.0,0.5,0.6666666666666666,0.0,7.0,0.5714285714285714,0.42857142857142855
tt1854513,Blancanieves,2012.0,104.0,"Drama,Fantasy",7.5,10102.0,2.0,0.0,0.0,2.0,1.0,1.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666
tt1854564,Percy Jackson: Sea of Monsters,2013.0,106.0,"Adventure,Family,Fantasy",5.8,106356.0,1.0,1.0,0.0,3.0,3.0,1.0,0.25,0.25,0.0,9.0,0.2222222222222222,0.7777777777777778
tt1854582,No Vacancy,2012.0,81.0,Horror,4.2,1831.0,2.0,0.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,5.0,0.4,0.6
tt1855199,End of Watch,2012.0,109.0,"Action,Crime,Drama",7.6,220535.0,2.0,0.0,0.0,2.0,4.0,2.0,0.5,0.0,0.0,10.0,0.2,0.8
tt1855236,Just Like a Woman,2012.0,87.0,Drama,5.5,2610.0,3.0,0.0,0.0,1.0,2.0,0.0,0.75,0.0,0.0,6.0,0.5,0.5
tt1855325,Resident Evil: Retribution,2012.0,95.0,"Action,Adventure,Fantasy",5.4,129231.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,8.0,0.5,0.5
tt1855401,Tim and Eric's Billion Dollar Movie,2012.0,93.0,Comedy,5.4,9224.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
tt1856014,Hamilton: I nationens intresse,2012.0,109.0,"Action,Drama,Thriller",6.3,7781.0,2.0,1.0,0.0,2.0,2.0,0.0,0.5,0.3333333333333333,0.0,7.0,0.42857142857142855,0.5714285714285714
tt1856047,Agent Hamilton: But Not If It Concerns Your Daughter,2012.0,90.0,"Action,Drama,Thriller",5.6,3081.0,2.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666
tt1856101,Blade Runner 2049,2017.0,164.0,"Action,Drama,Mystery",8.0,425244.0,1.0,0.0,0.0,3.0,6.0,0.0,0.25,0.0,0.0,10.0,0.1,0.9
tt1857670,Deiva Thirumagal,2011.0,166.0,"Drama,Family,Musical",8.1,4712.0,2.0,0.0,0.0,2.0,2.0,2.0,0.5,0.0,0.0,8.0,0.25,0.75
tt1857842,Inhuman Resources,2012.0,93.0,"Horror,Thriller",5.9,2332.0,1.0,0.0,0.0,3.0,0.0,0.0,0.25,0.0,0.0,4.0,0.25,0.75
tt1857913,The Sorcerer and the White Snake,2011.0,100.0,"Action,Fantasy,Romance",5.8,7888.0,2.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,4.0,0.5,0.5
tt1858481,Last Passenger,2013.0,97.0,"Action,Mystery,Thriller",5.7,5682.0,1.0,0.0,0.0,3.0,0.0,0.0,0.25,0.0,0.0,4.0,0.25,0.75
tt1859438,A Little Thing Called Love,2010.0,118.0,"Comedy,Romance",7.6,4372.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,3.0,0.3333333333333333,0.6666666666666666
tt1859446,Alps,2011.0,93.0,Drama,6.4,9526.0,1.0,1.0,0.0,2.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.0,7.0,0.2857142857142857,0.7142857142857143
tt1859522,Kiss Me,2011.0,105.0,"Drama,Romance",6.9,8974.0,3.0,2.0,0.0,1.0,0.0,0.0,0.75,1.0,0.0,6.0,0.8333333333333334,0.16666666666666666
tt1859650,To Rome with Love,2012.0,112.0,"Comedy,Music,Romance",6.3,82030.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,8.0,0.5,0.5
tt1860152,17 Girls,2011.0,86.0,Drama,6.0,3037.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.6666666666666666,0.3333333333333333
tt1860181,Black's Game,2012.0,104.0,"Crime,Thriller",6.8,3978.0,1.0,0.0,0.0,3.0,1.0,0.0,0.25,0.0,0.0,5.0,0.2,0.8
tt1860213,Dirty Grandpa,2016.0,102.0,Comedy,5.9,108213.0,2.0,0.0,0.0,2.0,4.0,0.0,0.5,0.0,0.0,8.0,0.25,0.75
tt1860242,The Highwaymen,2019.0,132.0,"Biography,Crime,Drama",6.9,63803.0,1.0,0.0,0.0,3.0,1.0,3.0,0.25,0.0,0.0,8.0,0.125,0.875
tt1860353,Turbo,2013.0,96.0,"Adventure,Animation,Comedy",6.4,79631.0,1.0,1.0,0.0,3.0,2.0,1.0,0.25,0.3333333333333333,0.0,8.0,0.25,0.75
tt1860355,Undefeated,2011.0,113.0,"Documentary,Sport",7.7,6582.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
tt1860357,Deepwater Horizon,2016.0,107.0,"Action,Drama,History",7.1,142969.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
tt1861279,Barricade,2012.0,82.0,"Horror,Mystery,Thriller",4.5,2739.0,2.0,0.0,0.0,2.0,2.0,2.0,0.5,0.0,0.0,8.0,0.25,0.75
tt1861340,Günah Keçisi,2011.0,83.0,"Action,Biography,Comedy",5.6,2082.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
tt1861982,Children...,2011.0,132.0,"Crime,Thriller",7.1,2144.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
tt1862079,Safety Not Guaranteed,2012.0,86.0,"Comedy,Drama,Romance",7.0,114721.0,1.0,1.0,0.0,3.0,4.0,0.0,0.25,0.2,0.0,9.0,0.2222222222222222,0.7777777777777778
tt1862472,Kolpaçino: Bomba,2011.0,92.0,"Adventure,Comedy",5.6,5267.0,1.0,0.0,0.0,3.0,0.0,1.0,0.25,0.0,0.0,5.0,0.2,0.8
tt1863192,Corn Island,2014.0,100.0,"Drama,War",7.6,3765.0,1.0,0.0,0.0,3.0,2.0,0.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt1863201,Dark Circles,2013.0,87.0,Horror,5.1,3966.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0
tt1863347,O chyom eshchyo govoryat muzhchiny,2011.0,95.0,Comedy,6.5,2489.0,1.0,0.0,0.0,3.0,2.0,0.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt1864288,Conan O'Brien Can't Stop,2011.0,89.0,"Comedy,Documentary,Music",7.0,5971.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.3333333333333333,0.0,6.0,0.16666666666666666,0.8333333333333334
tt1864405,Low Down,2014.0,114.0,"Biography,Drama,Music",6.1,1819.0,2.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666
tt1864557,Road North,2012.0,110.0,"Comedy,Drama",6.4,1893.0,2.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143
tt1865346,Detention of the Dead,2012.0,87.0,"Action,Adventure,Comedy",4.5,2487.0,2.0,1.0,0.0,2.0,2.0,1.0,0.5,0.3333333333333333,0.0,8.0,0.375,0.625
tt1865425,Kumaré,2011.0,84.0,Documentary,7.5,4606.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
tt1865505,Song of the Sea,2014.0,93.0,"Adventure,Animation,Drama",8.1,47617.0,2.0,0.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,5.0,0.4,0.6
tt1865569,Çalgi Çengi,2011.0,90.0,Comedy,7.1,11277.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
tt1865573,Bad Kids Go to Hell,2012.0,91.0,"Comedy,Mystery,Thriller",4.5,3459.0,1.0,0.0,0.0,3.0,0.0,2.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt1866205,Escort in Love,2011.0,95.0,Comedy,6.1,2244.0,2.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666
tt1866249,The Sessions,2012.0,95.0,"Biography,Comedy,Drama",7.2,40534.0,2.0,1.0,0.0,2.0,2.0,2.0,0.5,0.3333333333333333,0.0,9.0,0.3333333333333333,0.6666666666666666
tt1867093,The Samaritan,2012.0,90.0,"Action,Crime,Drama",5.6,9251.0,1.0,1.0,0.0,3.0,2.0,1.0,0.25,0.3333333333333333,0.0,8.0,0.25,0.75
tt1867101,Thermae Romae,2012.0,108.0,"Comedy,Fantasy,Sci-Fi",6.4,1963.0,1.0,0.0,0.0,3.0,1.0,0.0,0.25,0.0,0.0,5.0,0.2,0.8
