tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes
tt0032828,My Little Chickadee,My Little Chickadee,1940.0,83.0,"Comedy,Western",nm0166836,"nm0922213,nm0001211",6.9,2463.0
tt0032842,Night Train to Munich,Night Train to Munich,1940.0,95.0,"Thriller,War",nm0715346,"nm0919968,nm0319148,nm0490950",7.2,4305.0
tt0032850,North West Mounted Police,North West Mounted Police,1940.0,126.0,"Action,Adventure,Drama",nm0001124,"nm0494435,nm0489679,nm0837989,nm0275311",6.6,1380.0
tt0032851,Northwest Passage,'Northwest Passage' (Book I -- Rogers' Rangers),1940.0,126.0,"Adventure,Drama,History","nm0896542,nm0176699,nm0886754","nm0821716,nm0421255,nm0731314,nm0290863,nm0299154,nm0384227,nm0397608,nm0486538,nm0547966,nm0613848,nm0725218,nm0770337,nm0792845,nm0801955,nm0896542",7.1,3126.0
tt0032871,One Million B.C.,One Million B.C.,1940.0,80.0,"Adventure,Fantasy,Romance","nm0729984,nm0730018","nm0636793,nm1025909,nm0294837,nm0428177",5.7,1264.0
tt0032873,One Night in the Tropics,One Night in the Tropics,1940.0,82.0,"Comedy,Music",nm0840042,"nm0700717,nm0337084,nm0778636,nm0552289,nm0081788,nm0335471",6.5,1499.0
tt0032881,Our Town,Our Town,1940.0,90.0,"Drama,Romance",nm0939992,"nm0928642,nm0186600,nm0151310",6.6,2234.0
tt0032904,The Philadelphia Story,The Philadelphia Story,1940.0,112.0,"Comedy,Romance",nm0002030,"nm0829330,nm0058129,nm0759029",7.9,60830.0
tt0032910,Pinocchio,Pinocchio,1940.0,88.0,"Animation,Comedy,Family","nm0455741,nm0730860,nm0527217,nm0789313,nm0414144,nm0272568,nm0373429","nm0172830,nm0780799,nm0257481,nm0810324,nm0183183,nm0754836,nm0672093,nm0061284,nm0670328,nm0850895",7.4,124521.0
tt0032943,Pride and Prejudice,Pride and Prejudice,1940.0,118.0,"Drama,Romance",nm0502752,"nm0404717,nm0613848,nm0000807,nm0422017,nm0373511,nm0556945,nm0805756,nm0886668",7.4,7085.0
tt0032946,Primrose Path,Primrose Path,1940.0,93.0,"Drama,Romance",nm0478441,"nm0778818,nm0478441,nm1180088,nm0366578,nm0511142",6.9,1239.0
tt0032963,Raffles,Raffles,1939.0,72.0,"Adventure,Comedy,Crime","nm0939992,nm0943758","nm0886668,nm0397608,nm0395216,nm0280234",6.3,707.0
tt0032976,Rebecca,Rebecca,1940.0,130.0,"Drama,Mystery,Romance",nm0000033,"nm0238898,nm0792845,nm0365661,nm0531878,nm0389580",8.1,116446.0
tt0032981,Remember the Night,Remember the Night,1940.0,94.0,"Comedy,Drama,Romance",nm0500552,nm0002545,7.6,4306.0
tt0032983,The Return of Frank James,The Return of Frank James,1940.0,92.0,"Crime,History,Western",nm0000485,nm0375500,6.6,2753.0
tt0032993,Road to Singapore,Road to Singapore,1940.0,85.0,"Comedy,Musical,Romance",nm0006276,"nm0366942,nm0124918,nm0381152,nm0212700,nm0325482,nm0474657",6.8,3434.0
tt0033021,Santa Fe Trail,Santa Fe Trail,1940.0,110.0,"Adventure,Biography,Drama",nm0002031,nm0118758,6.3,3085.0
tt0033022,Saps at Sea,Saps at Sea,1940.0,56.0,Comedy,nm0235066,"nm0736778,nm0012148,nm0695456,nm0003377,nm0491048",7.2,2382.0
tt0033028,The Sea Hawk,The Sea Hawk,1940.0,127.0,"Action,Adventure,History",nm0002031,"nm0462321,nm0589316",7.7,8745.0
tt0033029,Second Chorus,Second Chorus,1940.0,84.0,"Comedy,Musical,Romance",nm0693281,"nm0147119,nm0752528,nm0402848,nm0006197,nm0372942",5.8,1245.0
tt0033038,Seven Sinners,Seven Sinners,1940.0,87.0,"Comedy,Drama,Romance",nm0307819,"nm0576046,nm0876223,nm0283780,nm0883017",6.8,1107.0
tt0033045,The Shop Around the Corner,The Shop Around the Corner,1940.0,99.0,"Comedy,Drama,Romance",nm0523932,"nm0710723,nm0529450,nm0372942",8.1,26096.0
tt0033105,Strange Cargo,Strange Cargo,1940.0,113.0,"Adventure,Drama,Romance",nm0097648,"nm0371907,nm0757940,nm0002616,nm0649183,nm0760488",6.9,2079.0
tt0033107,Stranger on the Third Floor,Stranger on the Third Floor,1940.0,64.0,"Crime,Drama,Film-Noir",nm0409069,"nm0664022,nm0922264",6.9,3401.0
tt0033110,Strike Up the Band,Strike Up the Band,1940.0,120.0,"Comedy,Musical,Romance",nm0000923,"nm0598267,nm0277943,nm0276252,nm0887858",6.9,1325.0
tt0033117,Susan and God,Susan and God,1940.0,117.0,"Comedy,Drama",nm0002030,"nm0002616,nm0189405",5.9,1043.0
tt0033149,They Drive by Night,They Drive by Night,1940.0,95.0,"Crime,Drama,Film-Noir",nm0909825,"nm0907003,nm0531335,nm0080135",7.3,6729.0
tt0033152,The Thief of Bagdad,The Thief of Bagdad,1940.0,106.0,"Adventure,Family,Fantasy","nm0003490,nm0003836,nm0924065,nm0466099,nm0466113,nm0580017","nm0539942,nm0083742,nm0000067",7.5,11376.0
tt0033174,Too Many Husbands,Too Many Husbands,1940.0,81.0,"Comedy,Romance",nm0749484,"nm0083125,nm0560857",6.5,1244.0
tt0033175,Torrid Zone,Torrid Zone,1940.0,88.0,"Action,Adventure,Comedy",nm0445033,"nm0531335,nm0907003",6.7,1151.0
tt0033226,Virginia City,Virginia City,1940.0,121.0,"Action,Drama,History",nm0002031,"nm0118758,nm0462321,nm0706993",6.8,2076.0
tt0033238,Waterloo Bridge,Waterloo Bridge,1940.0,108.0,"Drama,Romance,War",nm0503777,"nm0067103,nm0254690,nm0296207,nm0792845",7.8,8520.0
tt0033253,The Westerner,The Westerner,1940.0,100.0,"Drama,Romance,Western",nm0943758,"nm0842485,nm0124002,nm0482193,nm0122446,nm0375484,nm0478541,nm0629580",7.4,4796.0
tt0033283,You'll Find Out,You'll Find Out,1940.0,97.0,"Comedy,Horror,Musical",nm0124877,"nm0449462,nm0124877,nm0108519,nm0072185,nm0779676",6.3,1014.0
tt0033289,Young Tom Edison,Young Tom Edison,1940.0,86.0,"Biography,Drama",nm0851537,"nm0285199,nm0770196,nm0124947,nm0242582",6.8,999.0
tt0033317,Adventures of Captain Marvel,Adventures of Captain Marvel,1941.0,216.0,"Action,Adventure,Fantasy","nm0936823,nm0257638","nm0203477,nm0355963,nm0372609,nm0688853,nm0794900,nm1304148,nm1791910",7.2,1051.0
tt0033373,Ball of Fire,Ball of Fire,1941.0,111.0,"Comedy,Romance",nm0001328,"nm0102818,nm0000697,nm0598572",7.8,10081.0
tt0033388,The Big Store,The Big Store,1941.0,83.0,"Comedy,Musical",nm0718469,"nm0474657,nm0277333,nm0325482,nm0674759,nm0649183",6.7,4589.0
tt0033397,The Black Cat,The Black Cat,1941.0,70.0,"Adventure,Comedy,Horror",nm0736610,"nm0498738,nm0727411,nm0852338,nm0627476,nm0000590",6.3,1386.0
tt0033405,Blood and Sand,Blood and Sand,1941.0,125.0,"Drama,Sport",nm0541149,"nm0087658,nm0842485",6.9,2220.0
tt0033407,Blossoms in the Dust,Blossoms in the Dust,1941.0,99.0,"Biography,Drama,Romance",nm0503777,"nm0002616,nm0924000,nm0124947,nm0949130",6.9,1669.0
tt0033432,The Bride Came C.O.D.,The Bride Came C.O.D.,1941.0,92.0,"Comedy,Romance",nm0445033,"nm0247252,nm0615842,nm0258493,nm0258525",7.0,2796.0
tt0033436,Buck Privates,Buck Privates,1941.0,84.0,"Comedy,Musical,War",nm0523893,"nm0394774,nm0335471",7.1,3833.0
tt0033458,Charlie Chan in Rio,Charlie Chan in Rio,1941.0,60.0,"Comedy,Crime,Mystery",nm0480046,"nm0257143,nm0956342,nm0081788",7.1,1190.0
tt0033467,Citizen Kane,Citizen Kane,1941.0,119.0,"Drama,Mystery",nm0000080,"nm0542534,nm0000080,nm0002144,nm0219670,nm0448809",8.3,381076.0
tt0033477,Come Live with Me,Come Live with Me,1941.0,86.0,"Comedy,Romance",nm0113284,"nm0574110,nm0888144",7.1,1653.0
tt0033491,Bombsight Stolen,Cottage to Let,1941.0,90.0,"Comedy,Mystery,Thriller",nm0002190,"nm0449698,nm0344645,nm0651357",6.8,973.0
tt0033517,A Date with the Falcon,A Date with the Falcon,1942.0,63.0,"Crime,Drama,Mystery",nm0718321,"nm0740528,nm0272046,nm0035158",6.5,724.0
tt0033519,Dead Men Tell,Dead Men Tell,1941.0,61.0,"Comedy,Crime,Mystery",nm0480046,"nm0488295,nm0081788",7.2,1078.0
tt0033532,The Devil and Daniel Webster,All That Money Can Buy,1941.0,107.0,"Comedy,Drama,Fantasy",nm0226189,"nm0070948,nm0869371",7.6,4380.0
tt0033533,The Devil and Miss Jones,The Devil and Miss Jones,1941.0,92.0,"Comedy,Romance",nm0939992,nm0469915,7.7,3350.0
tt0033537,Dive Bomber,Dive Bomber,1941.0,132.0,"Drama,War",nm0002031,"nm0915693,nm0118758",6.5,1524.0
tt0033553,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,1941.0,113.0,"Drama,Horror,Sci-Fi",nm0281808,"nm0536941,nm0829044,nm0372698,nm0388755,nm0651585",6.8,7947.0
tt0033558,Dressed to Kill,Dressed to Kill,1941.0,74.0,"Crime,Film-Noir,Mystery",nm0285946,"nm0712060,nm0640423,nm0121840,nm0356539",6.5,940.0
tt0033563,Dumbo,Dumbo,1941.0,64.0,"Animation,Drama,Family","nm0730860,nm0254675,nm0789313,nm0455741,nm0414144,nm0272568,nm0035899","nm0335469,nm0400056,nm0257481,nm0670328,nm0061284,nm0727370,nm0821707,nm0810324,nm0008673,nm2927785",7.2,114553.0
tt0033582,The Face Behind the Mask,The Face Behind the Mask,1941.0,69.0,"Crime,Drama,Film-Noir",nm0282984,"nm0418972,nm0506021,nm0640175,nm0898573",7.2,999.0
tt0033616,Footsteps in the Dark,Footsteps in the Dark,1941.0,96.0,"Comedy,Crime,Mystery",nm0045800,"nm0170660,nm0923333,nm0283780,nm0580879,nm0217325",6.9,999.0
tt0033627,49th Parallel,49th Parallel,1941.0,123.0,"Drama,Thriller,War",nm0003836,"nm0696247,nm0010063",7.3,5558.0
tt0033650,The Gay Falcon,The Gay Falcon,1941.0,67.0,"Crime,Drama,Mystery",nm0718321,"nm0740528,nm0272046,nm0035158",6.6,941.0
tt0033654,The 47 Ronin,Genroku Chûshingura,1941.0,241.0,"Action,Drama,History",nm0003226,"nm0361674,nm0562204,nm0406808",7.4,1848.0
tt0033660,The Ghost Train,The Ghost Train,1941.0,85.0,"Comedy,Horror",nm0285962,"nm0725965,nm0651357,nm0346436,nm0249218",6.3,1309.0
tt0033676,Great Guns,Great Guns,1941.0,74.0,"Comedy,Romance,War",nm0052217,nm0107756,6.3,1204.0
tt0033677,The Great Lie,The Great Lie,1941.0,108.0,Drama,nm0332539,"nm0168829,nm0052231",7.1,3273.0
tt0033686,"H.M. Pulham, Esq.","H.M. Pulham, Esq.",1941.0,120.0,"Drama,Romance",nm0896542,"nm0549654,nm0384227,nm0896542",6.9,973.0
tt0033704,Hellzapoppin',Hellzapoppin',1941.0,84.0,"Comedy,Music",nm0693281,"nm0674759,nm0934281,nm0331944",7.5,2624.0
tt0033712,Here Comes Mr. Jordan,Here Comes Mr. Jordan,1941.0,94.0,"Comedy,Fantasy,Romance",nm0355284,"nm0118227,nm0589316,nm0781895",7.6,5576.0
tt0033717,High Sierra,High Sierra,1941.0,100.0,"Action,Adventure,Crime",nm0909825,"nm0001379,nm0122446",7.5,14313.0
tt0033722,Hold Back the Dawn,Hold Back the Dawn,1941.0,116.0,"Drama,Romance",nm0500552,"nm0102818,nm0000697,nm0295786,nm0537363,nm0713781",7.4,1791.0
tt0033723,Hold That Ghost,Hold That Ghost,1941.0,86.0,"Adventure,Comedy,Horror",nm0523893,"nm0498738,nm0727411,nm0335471",7.5,3290.0
tt0033727,Mr. Bug Goes to Town,Mr. Bug Goes to Town,1941.0,78.0,"Animation,Comedy,Family","nm0907203,nm0281487,nm0101466,nm0191386,nm0255195,nm0426322,nm0686334,nm0702719,nm0854910","nm0281487,nm0330106,nm0682481,nm0816917,nm0583049,nm0686334,nm0926880,nm0877414,nm0397175",7.0,1062.0
tt0033729,How Green Was My Valley,How Green Was My Valley,1941.0,118.0,"Drama,Family",nm0000406,"nm0242897,nm0515751",7.7,20172.0
tt0033740,I Wake Up Screaming,I Wake Up Screaming,1941.0,82.0,"Crime,Drama,Film-Noir",nm0401680,"nm0852313,nm0279795",7.2,3762.0
tt0033754,In the Navy,In the Navy,1941.0,86.0,"Comedy,Musical,Romance",nm0523893,"nm0394774,nm0335471",6.8,2798.0
tt0033760,Invisible Ghost,Invisible Ghost,1941.0,64.0,"Crime,Drama,Horror",nm0507390,"nm0552385,nm0551869",5.2,1676.0
tt0033766,It Started with Eve,It Started with Eve,1941.0,90.0,"Comedy,Musical,Romance",nm0467396,"nm0469915,nm0870150,nm0473134",7.6,1137.0
tt0033774,Johnny Eager,Johnny Eager,1941.0,107.0,"Crime,Film-Noir,Thriller",nm0503777,"nm0536941,nm0335455",7.1,2533.0
tt0033781,Keep 'Em Flying,Keep 'Em Flying,1941.0,86.0,"Action,Adventure,Comedy","nm0523893,nm0147749","nm0090205,nm0674759,nm0335471,nm0367060",6.7,1396.0
tt0033787,King of the Zombies,King of the Zombies,1941.0,67.0,"Adventure,Comedy,Horror",nm0946391,nm0447071,5.3,1865.0
tt0033802,Ladies in Retirement,Ladies in Retirement,1941.0,91.0,"Crime,Drama,Film-Noir",nm0896533,"nm0287124,nm0219068,nm0672906",7.0,948.0
tt0033804,The Lady Eve,The Lady Eve,1941.0,94.0,"Comedy,Romance",nm0002545,"nm0388743,nm0002545",7.8,18114.0
tt0033836,The Little Foxes,The Little Foxes,1941.0,116.0,"Drama,Romance",nm0943758,"nm0375484,nm0462111,nm0662213,nm0132180",8.0,9755.0
tt0033852,Love Crazy,Love Crazy,1941.0,99.0,"Comedy,Romance",nm0176699,"nm0525067,nm0496468,nm0381082",7.5,2517.0
tt0033868,Major Barbara,Major Barbara,1941.0,131.0,Comedy,"nm0000180,nm0294094,nm0664257","nm0789737,nm0213093,nm0344645,nm0664257",6.9,1114.0
tt0033870,The Maltese Falcon,The Maltese Falcon,1941.0,100.0,"Film-Noir,Mystery",nm0001379,"nm0001379,nm0358591",8.0,144771.0
tt0033873,Man Hunt,Man Hunt,1941.0,105.0,"Drama,Thriller,War",nm0000485,"nm0396716,nm0629580,nm0873707",7.3,4603.0
tt0033874,The Man Who Came to Dinner,The Man Who Came to Dinner,1942.0,112.0,"Comedy,Romance",nm0445033,"nm0258493,nm0258525,nm0442151,nm0366454",7.6,6431.0
tt0033879,Man Made Monster,Man Made Monster,1941.0,59.0,"Drama,Horror,Sci-Fi",nm0905729,"nm0261400,nm0777444,nm0326627,nm0905729",6.2,1170.0
tt0033891,Meet John Doe,Meet John Doe,1941.0,122.0,"Comedy,Drama,Romance",nm0001008,"nm0175028,nm0696190,nm0728307,nm0175333",7.7,11460.0
tt0033902,Men of Boys Town,Men of Boys Town,1941.0,106.0,Drama,nm0851537,nm0570130,6.6,998.0
tt0033918,Moon Over Miami,Moon Over Miami,1941.0,91.0,"Comedy,Musical,Romance",nm0485943,"nm0493071,nm0391763,nm0780833,nm0823395,nm0694696",6.9,985.0
tt0033922,Mr. & Mrs. Smith,Mr. & Mrs. Smith,1941.0,95.0,"Comedy,Romance",nm0000033,nm0469915,6.4,8763.0
tt0033945,Never Give a Sucker an Even Break,Never Give a Sucker an Even Break,1941.0,71.0,"Comedy,Musical",nm0166836,"nm0627454,nm0152256,nm0001211",7.2,2060.0
tt0033980,One Foot in Heaven,One Foot in Heaven,1941.0,108.0,"Biography,Drama",nm0710924,"nm0732452,nm0817771",6.8,1077.0
tt0033987,Out of the Fog,Out of the Fog,1941.0,85.0,"Crime,Drama,Film-Noir",nm0514822,"nm0744035,nm0907003,nm0531335,nm0789758",6.9,1227.0
tt0034012,Penny Serenade,Penny Serenade,1941.0,119.0,"Drama,Romance",nm0828419,"nm0753452,nm0154773",7.1,5939.0
tt0034027,'Pimpernel' Smith,'Pimpernel' Smith,1941.0,120.0,"Adventure,Drama,Thriller",nm0001366,"nm0344645,nm2568071,nm0928944,nm0675729,nm0198202,nm0649478",7.2,1310.0
tt0034055,Pot o' Gold,Pot o' Gold,1941.0,86.0,"Comedy,Musical,Romance",nm0550892,"nm0216755,nm0072185,nm0108519,nm0876223,nm2326741,nm2332578",6.1,1497.0
tt0034078,Rage in Heaven,Rage in Heaven,1941.0,85.0,"Drama,Thriller","nm0861703,nm0886754,nm0801717","nm0410877,nm0858329,nm0385264,nm0158737",6.4,935.0
tt0034091,The Reluctant Dragon,The Reluctant Dragon,1941.0,74.0,"Animation,Comedy,Family","nm0527217,nm0455741,nm0412650,nm0194018,nm0921288","nm0334370,nm0780799,nm0673871,nm0166307,nm0183183,nm0167065,nm0672093,nm0373429,nm0335469,nm0400056,nm0588650,nm0070361,nm2743865",6.9,2445.0
tt0034116,Road to Zanzibar,Road to Zanzibar,1941.0,91.0,"Adventure,Comedy,Musical",nm0006276,"nm0124918,nm0366942,nm0058905,nm0212700",6.8,2811.0
tt0034162,The Sea Wolf,The Sea Wolf,1941.0,100.0,"Adventure,Drama",nm0002031,"nm0518711,nm0744035",7.5,3067.0
tt0034167,Sergeant York,Sergeant York,1941.0,134.0,"Biography,Drama,History",nm0001328,"nm0277874,nm0151310,nm0462321,nm0001379,nm0948663,nm0804097,nm0184633",7.7,14632.0
tt0034172,Shadow of the Thin Man,Shadow of the Thin Man,1941.0,97.0,"Comedy,Crime,Mystery",nm0886754,"nm0106505,nm0475823,nm0358591",7.3,5093.0
tt0034175,The Shanghai Gesture,The Shanghai Gesture,1941.0,95.0,"Crime,Drama,Film-Noir",nm0903049,"nm0903049,nm0378773,nm0299154,nm0173303,nm0128906,nm0901629",6.7,2424.0
tt0034182,The Shepherd of the Hills,The Shepherd of the Hills,1941.0,98.0,"Adventure,Drama,Romance",nm0368871,"nm0942428,nm0428177,nm0031019",7.0,1826.0
tt0034224,Spooks Run Wild,Spooks Run Wild,1941.0,65.0,"Comedy,Horror",nm0005847,"nm0286025,nm0547949,nm0377127",5.5,1469.0
tt0034236,The Strawberry Blonde,The Strawberry Blonde,1941.0,99.0,"Comedy,Music,Romance",nm0909825,"nm0258493,nm0258525,nm0353226",7.3,2975.0
tt0034240,Sullivan's Travels,Sullivan's Travels,1941.0,90.0,"Adventure,Comedy,Drama",nm0002545,nm0002545,7.9,22889.0
tt0034241,Sun Valley Serenade,Sun Valley Serenade,1941.0,86.0,"Comedy,Musical,Romance",nm0401680,"nm0000252,nm0517567,nm0037734,nm0361837,nm0334986,nm0778818,nm0818328",7.2,1297.0
tt0034248,Suspicion,Suspicion,1941.0,99.0,"Mystery,Thriller",nm0000033,"nm0710723,nm0365661,nm0720904,nm0075324",7.4,30613.0
tt0034251,Swamp Water,Swamp Water,1941.0,88.0,"Crime,Drama,Mystery","nm0681635,nm0719756","nm0068563,nm0629580",7.1,1465.0
tt0034266,Tarzan's Secret Treasure,Tarzan's Secret Treasure,1941.0,81.0,"Action,Adventure,Romance",nm0861703,"nm0175333,nm0304321,nm0123194",6.6,2676.0
tt0034269,Texas,Texas,1941.0,93.0,Western,nm0550892,"nm0566752,nm0578439,nm0087581",6.8,1064.0
tt0034272,That Hamilton Woman,That Hamilton Woman,1941.0,125.0,"Drama,History,Romance",nm0466099,"nm0281556,nm0792670",7.2,3807.0
tt0034274,That Uncertain Feeling,That Uncertain Feeling,1941.0,84.0,Comedy,nm0523932,"nm0829330,nm0281556,nm0765026,nm0218866",6.7,2128.0
tt0034277,They Died with Their Boots On,They Died with Their Boots On,1941.0,140.0,"Biography,Drama,Romance",nm0909825,"nm0459678,nm0533418,nm0168829",7.2,5531.0
tt0034297,Tobacco Road,Tobacco Road,1941.0,84.0,"Comedy,Drama",nm0000406,"nm0129708,nm0456646,nm0425913",6.5,1897.0
tt0034298,The Brothers and Sisters of the Toda Family,Toda-ke no kyôdai,1941.0,105.0,Drama,nm0654868,"nm0407456,nm0654868",7.4,998.0
tt0034299,"Tom, Dick and Harry","Tom, Dick and Harry",1941.0,87.0,"Comedy,Fantasy,Romance",nm0437717,nm0418972,6.5,974.0
tt0034303,Topper Returns,Topper Returns,1941.0,88.0,"Comedy,Fantasy,Mystery",nm0215877,"nm0810158,nm0490206,nm0235066,nm0809548",6.9,2471.0
tt0034328,Two-Faced Woman,Two-Faced Woman,1941.0,90.0,"Comedy,Romance",nm0002030,"nm0067103,nm0826554,nm0649183,nm0298080",6.3,1482.0
tt0034384,Western Union,Western Union,1941.0,95.0,"History,Western",nm0000485,"nm0340719,nm0308604,nm0028682,nm0115482,nm0566752",6.7,2265.0
tt0034386,When Ladies Meet,When Ladies Meet,1941.0,105.0,"Comedy,Drama,Romance",nm0502752,"nm0491076,nm0002616,nm0189405,nm0330390,nm0576046",6.5,968.0
tt0034398,The Wolf Man,The Wolf Man,1941.0,70.0,Horror,nm0905729,nm0802561,7.3,22432.0
tt0034399,A Woman's Face,A Woman's Face,1941.0,106.0,"Drama,Film-Noir,Thriller",nm0002030,"nm0188544,nm0829330,nm0666822",7.2,2592.0
tt0034405,A Yank in the R.A.F.,A Yank in the R.A.F.,1941.0,98.0,"Action,Adventure,Drama",nm0454771,"nm0912090,nm0876562,nm0953123",6.5,1163.0
tt0034409,You'll Never Get Rich,You'll Never Get Rich,1941.0,88.0,"Comedy,Musical,Romance",nm0485647,"nm0275255,nm0656039",6.8,2065.0
tt0034415,Ziegfeld Girl,Ziegfeld Girl,1941.0,132.0,"Drama,Musical,Romance","nm0502752,nm0000923","nm0731387,nm0397022,nm0570305,nm0926217",6.8,2394.0
tt0034424,A-Haunting We Will Go,A-Haunting We Will Go,1942.0,67.0,"Adventure,Comedy",nm0921288,"nm0107756,nm0712060",6.5,1003.0
tt0034428,Across the Pacific,Across the Pacific,1942.0,97.0,"Action,Adventure,Drama","nm0792605,nm0001379","nm0531335,nm0308604",6.8,4134.0
tt0034449,All Through the Night,All Through the Night,1942.0,107.0,"Action,Comedy,Crime",nm0792605,"nm0818700,nm0318030,nm0744576",7.1,3621.0
tt0034461,Aniki Bóbó,Aniki Bóbó,1942.0,71.0,"Drama,Family",nm0210701,"nm0210701,nm1376910,nm0272889,nm0519845,nm1386236,nm1387311",7.6,1484.0
tt0034465,Arabian Nights,Arabian Nights,1942.0,86.0,"Action,Adventure,Comedy",nm0712639,"nm0389580,nm0090205",6.1,1195.0
tt0034478,The Murderer Lives at Number 21,L'assassin habite... au 21,1942.0,84.0,"Comedy,Crime,Mystery",nm0167241,"nm0824715,nm0167241",7.4,2662.0
tt0034485,Babes on Broadway,Babes on Broadway,1941.0,118.0,"Comedy,Musical,Romance",nm0000923,"nm0277943,nm0752528",6.7,1299.0
tt0034492,Bambi,Bambi,1942.0,70.0,"Animation,Drama,Family","nm0359457,nm0373871,nm0942687,nm0314671,nm0035899,nm0730860,nm0766402,nm0019282,nm0204190","nm0759041,nm0668998,nm0604392,nm0821707,nm0789873,nm0266338,nm0183231,nm0942723",7.3,125774.0
tt0034493,The Children Are Watching Us,I bambini ci guardano,1944.0,84.0,Drama,nm0001120,"nm0899170,nm0536139,nm0953790,nm0290000,nm0315657,nm0001120,nm0598102,nm1389176",7.7,2239.0
tt0034513,The Big Shot,The Big Shot,1942.0,82.0,"Crime,Drama,Film-Noir",nm0782597,"nm0589616,nm0277874,nm0297190",6.7,708.0
tt0034514,The Big Street,The Big Street,1942.0,88.0,"Drama,Music,Romance",nm0718321,"nm0818700,nm0750357",6.5,1095.0
tt0034521,Black Dragons,Black Dragons,1942.0,64.0,"Thriller,War",nm0631438,"nm0309567,nm1255711",4.3,945.0
tt0034522,The Black Swan,The Black Swan,1942.0,87.0,"Action,Adventure,Drama",nm0454771,"nm0372942,nm0589316,nm0754581",6.8,3830.0
tt0034540,The Boogie Man Will Get You,The Boogie Man Will Get You,1942.0,66.0,"Comedy,Horror",nm0484645,"nm0277333,nm0402618,nm0089637,nm0304321",5.9,746.0
tt0034546,Bowery at Midnight,Bowery at Midnight,1942.0,61.0,"Crime,Thriller",nm0289297,"nm0774205,nm0732325",5.3,922.0
tt0034578,Captains of the Clouds,Captains of the Clouds,1942.0,114.0,"Action,Drama,War",nm0002031,"nm0394774,nm0319031,nm0531335,nm0706993",6.4,1328.0
tt0034583,Casablanca,Casablanca,1942.0,102.0,"Drama,Romance,War",nm0002031,"nm0258493,nm0258525,nm0462321,nm0122417,nm0019706,nm0732452",8.5,499913.0
tt0034586,Castle in the Desert,Castle in the Desert,1942.0,62.0,"Comedy,Crime,Mystery",nm0480046,"nm0488295,nm0081788",7.2,1173.0
tt0034587,Cat People,Cat People,1942.0,73.0,"Fantasy,Horror,Thriller",nm0869664,nm0090840,7.3,18730.0
tt0034591,There Was a Father,Chichi ariki,1942.0,94.0,Drama,nm0654868,"nm0407456,nm0654868,nm0945868",7.7,2261.0
tt0034613,The Corpse Vanishes,The Corpse Vanishes,1942.0,64.0,"Horror,Sci-Fi",nm0289297,"nm0732325,nm0774205,nm0309567",4.5,2708.0
tt0034622,Crossroads,Crossroads,1942.0,83.0,"Crime,Drama,Film-Noir",nm0176699,"nm0873613,nm0434528,nm0736911,nm0463430",6.7,1066.0
tt0034646,Desperate Journey,Desperate Journey,1942.0,107.0,"Action,Adventure,Drama",nm0909825,nm0394774,6.9,1906.0
tt0034694,Edge of Darkness,Edge of Darkness,1943.0,119.0,"Drama,War",nm0587277,"nm0744035,nm0940827",7.2,1779.0
tt0034711,Eyes in the Night,Eyes in the Night,1942.0,80.0,"Crime,Mystery",nm0003593,"nm0447696,nm0873613,nm0736911",7.0,1184.0
tt0034716,The Falcon Takes Over,The Falcon Takes Over,1942.0,65.0,"Crime,Mystery,Thriller",nm0718321,"nm0740528,nm0272046,nm0035158,nm0151452",6.5,780.0
tt0034732,Fingers at the Window,Fingers at the Window,1942.0,80.0,"Drama,Film-Noir,Mystery",nm0496468,"nm0147299,nm0045512",6.4,716.0
